Brand Name,Year,brandspend,branddose,brandclaims,nomchngspend,nomchngdose,nomchngclaims,perchngspend,perchngdose,perchngclaims
Acetadote,2013,105544.57,12299.44,121,-30681.15000000001,520.3979999999992,106,-0.2906937798884396,0.04231070682892879,0.8760330578512396
Acetadote,2014,67895.46,23520.2,169,-30681.15000000001,520.3979999999992,106,-0.2906937798884396,0.04231070682892879,0.8760330578512396
Acetadote,2015,199808.83,27615.215,388,-30681.15000000001,520.3979999999992,106,-0.2906937798884396,0.04231070682892879,0.8760330578512396
Acetadote,2016,137216.41,17376.593,283,-30681.15000000001,520.3979999999992,106,-0.2906937798884396,0.04231070682892879,0.8760330578512396
Acetadote,2017,74863.42,12819.838,227,-30681.15000000001,520.3979999999992,106,-0.2906937798884396,0.04231070682892879,0.8760330578512396
Acetaminophen-Codeine,2013,16424994.43,112153971.124,2189668,4080495.1999999993,-12657034.643999994,275350,0.24843205989446404,-0.1128540926117193,0.12574965702563135
Acetaminophen-Codeine,2014,15761861.52,98533900.144,2185745,4080495.1999999993,-12657034.643999994,275350,0.24843205989446404,-0.1128540926117193,0.12574965702563135
Acetaminophen-Codeine,2015,23618766.169999998,136361761.31100002,3011995,4080495.1999999993,-12657034.643999994,275350,0.24843205989446404,-0.1128540926117193,0.12574965702563135
Acetaminophen-Codeine,2016,24134095.05,126447517.311,2905609,4080495.1999999993,-12657034.643999994,275350,0.24843205989446404,-0.1128540926117193,0.12574965702563135
Acetaminophen-Codeine,2017,20505489.63,99496936.48,2465018,4080495.1999999993,-12657034.643999994,275350,0.24843205989446404,-0.1128540926117193,0.12574965702563135
Acetazolamide,2013,6662957.899999999,5605549.302999999,80451,10286780.010000002,3515819.8110000007,45122,1.5438758828117467,0.6272034409042466,0.5608631340816148
Acetazolamide,2014,12253534.55,6388269.089,92222,10286780.010000002,3515819.8110000007,45122,1.5438758828117467,0.6272034409042466,0.5608631340816148
Acetazolamide,2015,16950933.71,8053086.726,112515,10286780.010000002,3515819.8110000007,45122,1.5438758828117467,0.6272034409042466,0.5608631340816148
Acetazolamide,2016,19133744.98,9193122.669,125630,10286780.010000002,3515819.8110000007,45122,1.5438758828117467,0.6272034409042466,0.5608631340816148
Acetazolamide,2017,16949737.91,9121369.114,125573,10286780.010000002,3515819.8110000007,45122,1.5438758828117467,0.6272034409042466,0.5608631340816148
Acetazolamide Sodium,2013,7558.4000000000005,197.6,119,54078.92,1153.0400000000002,229,7.154810541913632,5.835222672064778,1.9243697478991595
Acetazolamide Sodium,2014,14546.890000000001,286.35,178,54078.92,1153.0400000000002,229,7.154810541913632,5.835222672064778,1.9243697478991595
Acetazolamide Sodium,2015,55953.74,1739.905,392,54078.92,1153.0400000000002,229,7.154810541913632,5.835222672064778,1.9243697478991595
Acetazolamide Sodium,2016,39065.16,1223.5,353,54078.92,1153.0400000000002,229,7.154810541913632,5.835222672064778,1.9243697478991595
Acetazolamide Sodium,2017,61637.32,1350.64,348,54078.92,1153.0400000000002,229,7.154810541913632,5.835222672064778,1.9243697478991595
Acetic Acid*,2013,464641.96,7828688.34,18629,232289.26999999996,632358.6579999998,11458,0.49993175390358613,0.08077453470321694,0.6150625369048257
Acetic Acid*,2014,501017.34,8175152.531,19623,232289.26999999996,632358.6579999998,11458,0.49993175390358613,0.08077453470321694,0.6150625369048257
Acetic Acid*,2015,598728.61,7552939.9969999995,23110,232289.26999999996,632358.6579999998,11458,0.49993175390358613,0.08077453470321694,0.6150625369048257
Acetic Acid*,2016,659154.21,8035162.249,28088,232289.26999999996,632358.6579999998,11458,0.49993175390358613,0.08077453470321694,0.6150625369048257
Acetic Acid*,2017,696931.23,8461046.998,30087,232289.26999999996,632358.6579999998,11458,0.49993175390358613,0.08077453470321694,0.6150625369048257
Acetic Acid-Aluminum,2013,80165.1,84451.825,1411,-49246.61,-50609.825,-842,-0.6143148327638835,-0.5992744976203889,-0.5967399007795889
Acetic Acid-Aluminum,2014,107389.28,73212.73,1235,-49246.61,-50609.825,-842,-0.6143148327638835,-0.5992744976203889,-0.5967399007795889
Acetic Acid-Aluminum,2015,122234.56,102938.999,1715,-49246.61,-50609.825,-842,-0.6143148327638835,-0.5992744976203889,-0.5967399007795889
Acetic Acid-Aluminum,2016,106052.32,106357.999,1764,-49246.61,-50609.825,-842,-0.6143148327638835,-0.5992744976203889,-0.5967399007795889
Acetic Acid-Aluminum,2017,30918.49,33842,569,-49246.61,-50609.825,-842,-0.6143148327638835,-0.5992744976203889,-0.5967399007795889
Acetylcysteine*,2013,812537.16,644032.895,6981,1586292.69,2074390.8589999997,14670,1.9522709459835657,3.2209392953445333,2.101418134937688
Acetylcysteine*,2014,1081432.18,1428299.45,13294,1586292.69,2074390.8589999997,14670,1.9522709459835657,3.2209392953445333,2.101418134937688
Acetylcysteine*,2015,1533324.25,2020053.4309999999,17407,1586292.69,2074390.8589999997,14670,1.9522709459835657,3.2209392953445333,2.101418134937688
Acetylcysteine*,2016,1770762.02,2450978.532,19495,1586292.69,2074390.8589999997,14670,1.9522709459835657,3.2209392953445333,2.101418134937688
Acetylcysteine*,2017,2398829.85,2718423.7539999997,21651,1586292.69,2074390.8589999997,14670,1.9522709459835657,3.2209392953445333,2.101418134937688
Acidophilus-Pectin,2013,895.8,10132,198,724.2,2992,142,0.8084393837910249,0.2953020134228188,0.7171717171717171
Acidophilus-Pectin,2014,1513.6,21986,382,724.2,2992,142,0.8084393837910249,0.2953020134228188,0.7171717171717171
Acidophilus-Pectin,2015,1179.94,16907,316,724.2,2992,142,0.8084393837910249,0.2953020134228188,0.7171717171717171
Acidophilus-Pectin,2016,600.53,8377,163,724.2,2992,142,0.8084393837910249,0.2953020134228188,0.7171717171717171
Acidophilus-Pectin,2017,1620,13124,340,724.2,2992,142,0.8084393837910249,0.2953020134228188,0.7171717171717171
Aciphex,2013,27115198.55,2595814.965,68370,-25788172.740000002,-2511854.965,-66346,-0.9510597052220369,-0.9676556298765309,-0.9703963726780752
Aciphex,2014,10572674.72,892561,23639,-25788172.740000002,-2511854.965,-66346,-0.9510597052220369,-0.9676556298765309,-0.9703963726780752
Aciphex,2015,2559491.91,197233,4881,-25788172.740000002,-2511854.965,-66346,-0.9510597052220369,-0.9676556298765309,-0.9703963726780752
Aciphex,2016,1724069.91,126756.5,3024,-25788172.740000002,-2511854.965,-66346,-0.9510597052220369,-0.9676556298765309,-0.9703963726780752
Aciphex,2017,1327025.81,83960,2024,-25788172.740000002,-2511854.965,-66346,-0.9510597052220369,-0.9676556298765309,-0.9703963726780752
Acitretin,2013,1761571.9300000002,64537,1816,2875764.64,179157.8,5096,1.6324991282076118,2.7760478485210034,2.806167400881057
Acitretin,2014,5534419.02,201601.001,5764,2875764.64,179157.8,5096,1.6324991282076118,2.7760478485210034,2.806167400881057
Acitretin,2015,7305810.140000001,246719,6808,2875764.64,179157.8,5096,1.6324991282076118,2.7760478485210034,2.806167400881057
Acitretin,2016,7025846.86,269785,7395,2875764.64,179157.8,5096,1.6324991282076118,2.7760478485210034,2.806167400881057
Acitretin,2017,4637336.57,243694.8,6912,2875764.64,179157.8,5096,1.6324991282076118,2.7760478485210034,2.806167400881057
Actemra*,2013,10112608.14,174870.288,8382,37905045.89,181601.78000000003,15336,3.748295727990109,1.038494200913079,1.8296349319971368
Actemra*,2014,16932857.81,238826.69,11851,37905045.89,181601.78000000003,15336,3.748295727990109,1.038494200913079,1.8296349319971368
Actemra*,2015,26467567.1,259948.785,16192,37905045.89,181601.78000000003,15336,3.748295727990109,1.038494200913079,1.8296349319971368
Actemra*,2016,36509797.97,297533.851,19854,37905045.89,181601.78000000003,15336,3.748295727990109,1.038494200913079,1.8296349319971368
Actemra*,2017,48017654.03,356472.068,23718,37905045.89,181601.78000000003,15336,3.748295727990109,1.038494200913079,1.8296349319971368
Actigall,2013,44720.88,7951.1,150,421149.81,45740.399000000005,680,9.417297020988855,5.752713335261788,4.533333333333333
Actigall,2014,64728.24,10824.267,176,421149.81,45740.399000000005,680,9.417297020988855,5.752713335261788,4.533333333333333
Actigall,2015,81652.15,11316.18,185,421149.81,45740.399000000005,680,9.417297020988855,5.752713335261788,4.533333333333333
Actigall,2016,481640.25,61273.477,960,421149.81,45740.399000000005,680,9.417297020988855,5.752713335261788,4.533333333333333
Actigall,2017,465870.69,53691.499,830,421149.81,45740.399000000005,680,9.417297020988855,5.752713335261788,4.533333333333333
Actimmune,2013,352342.79,102,17,63519352.68,8015.75,1355,180.2771462415905,78.58578431372548,79.70588235294117
Actimmune,2014,24921211.64,6347,1043,63519352.68,8015.75,1355,180.2771462415905,78.58578431372548,79.70588235294117
Actimmune,2015,51007253.94,8504,1437,63519352.68,8015.75,1355,180.2771462415905,78.58578431372548,79.70588235294117
Actimmune,2016,62266022.91,8589,1443,63519352.68,8015.75,1355,180.2771462415905,78.58578431372548,79.70588235294117
Actimmune,2017,63871695.47,8117.75,1372,63519352.68,8015.75,1355,180.2771462415905,78.58578431372548,79.70588235294117
Activase,2013,2626933.7,810.09,2143,4686730.93,774.224,389,1.7841070484572943,0.955725906997988,0.18152123191787206
Activase,2014,3672378.2,1544.635,2369,4686730.93,774.224,389,1.7841070484572943,0.955725906997988,0.18152123191787206
Activase,2015,4961363.2,1488.935,2479,4686730.93,774.224,389,1.7841070484572943,0.955725906997988,0.18152123191787206
Activase,2016,6408966.24,1541.477,2366,4686730.93,774.224,389,1.7841070484572943,0.955725906997988,0.18152123191787206
Activase,2017,7313664.63,1584.314,2532,4686730.93,774.224,389,1.7841070484572943,0.955725906997988,0.18152123191787206
Actonel,2013,4723217.77,95391.989,31974,-4471985.409999999,-92677.989,-31150,-0.9468090669890921,-0.971548973572613,-0.9742290611121536
Actonel,2014,3579651.41,59908.714,17543,-4471985.409999999,-92677.989,-31150,-0.9468090669890921,-0.971548973572613,-0.9742290611121536
Actonel,2015,2633111.59,33392,8793,-4471985.409999999,-92677.989,-31150,-0.9468090669890921,-0.971548973572613,-0.9742290611121536
Actonel,2016,663042.49,8255,2469,-4471985.409999999,-92677.989,-31150,-0.9468090669890921,-0.971548973572613,-0.9742290611121536
Actonel,2017,251232.36,2714,824,-4471985.409999999,-92677.989,-31150,-0.9468090669890921,-0.971548973572613,-0.9742290611121536
Actoplus Met XR,2013,440362.89,60448,1326,-52528.66000000003,-32362,-698,-0.11928493792926109,-0.5353692429857067,-0.526395173453997
Actoplus Met XR,2014,395688.51,44486,990,-52528.66000000003,-32362,-698,-0.11928493792926109,-0.5353692429857067,-0.526395173453997
Actoplus Met XR,2015,417505.38,37428,888,-52528.66000000003,-32362,-698,-0.11928493792926109,-0.5353692429857067,-0.526395173453997
Actoplus Met XR,2016,411146.93,33598,746,-52528.66000000003,-32362,-698,-0.11928493792926109,-0.5353692429857067,-0.526395173453997
Actoplus Met XR,2017,387834.23,28086,628,-52528.66000000003,-32362,-698,-0.11928493792926109,-0.5353692429857067,-0.526395173453997
Actos,2013,17046223.36,1736578.231,51182,-16825327.37,-1723251.231,-50750,-0.9870413530707133,-0.9923257128518042,-0.9915595326481966
Actos,2014,4932191.64,407338.5,11318,-16825327.37,-1723251.231,-50750,-0.9870413530707133,-0.9923257128518042,-0.9915595326481966
Actos,2015,1004126.83,71110,2109,-16825327.37,-1723251.231,-50750,-0.9870413530707133,-0.9923257128518042,-0.9915595326481966
Actos,2016,401410.6,31195,954,-16825327.37,-1723251.231,-50750,-0.9870413530707133,-0.9923257128518042,-0.9915595326481966
Actos,2017,220895.99,13327,432,-16825327.37,-1723251.231,-50750,-0.9870413530707133,-0.9923257128518042,-0.9915595326481966
Acular,2013,125650.37,4064,739,-52342.44,-2624,-461,-0.4165721119643341,-0.6456692913385826,-0.6238159675236806
Acular,2014,173592.33,4843,888,-52342.44,-2624,-461,-0.4165721119643341,-0.6456692913385826,-0.6238159675236806
Acular,2015,182166.55,5256,969,-52342.44,-2624,-461,-0.4165721119643341,-0.6456692913385826,-0.6238159675236806
Acular,2016,178218.82,4378,784,-52342.44,-2624,-461,-0.4165721119643341,-0.6456692913385826,-0.6238159675236806
Acular,2017,73307.93,1440,278,-52342.44,-2624,-461,-0.4165721119643341,-0.6456692913385826,-0.6238159675236806
Acuvail,2013,74707.02,7339.2,409,8603.399999999994,-3526.2,-125,0.1151618683224147,-0.48046108567691304,-0.3056234718826406
Acuvail,2014,84334.91,6248.4,404,8603.399999999994,-3526.2,-125,0.1151618683224147,-0.48046108567691304,-0.3056234718826406
Acuvail,2015,70972.57,4331.4,291,8603.399999999994,-3526.2,-125,0.1151618683224147,-0.48046108567691304,-0.3056234718826406
Acuvail,2016,91828.44,4890,348,8603.399999999994,-3526.2,-125,0.1151618683224147,-0.48046108567691304,-0.3056234718826406
Acuvail,2017,83310.42,3813,284,8603.399999999994,-3526.2,-125,0.1151618683224147,-0.48046108567691304,-0.3056234718826406
Acyclovir Sodium,2013,159733.79,94964.059,1138,50097.130000000005,57948.322,484,0.3136288821544897,0.6102131965526032,0.4253075571177505
Acyclovir Sodium,2014,186245.49,130105.826,1255,50097.130000000005,57948.322,484,0.3136288821544897,0.6102131965526032,0.4253075571177505
Acyclovir Sodium,2015,222389.07,125295.029,1308,50097.130000000005,57948.322,484,0.3136288821544897,0.6102131965526032,0.4253075571177505
Acyclovir Sodium,2016,203829.86,138424.079,1685,50097.130000000005,57948.322,484,0.3136288821544897,0.6102131965526032,0.4253075571177505
Acyclovir Sodium,2017,209830.92,152912.381,1622,50097.130000000005,57948.322,484,0.3136288821544897,0.6102131965526032,0.4253075571177505
Acyclovir*,2013,21776460.33,45762097.888000004,806850,9551156.060000002,15685128.603,368845,0.4386000256819518,0.34275370507244696,0.4571419718658982
Acyclovir*,2014,32994294.86,51849881.311,972237,9551156.060000002,15685128.603,368845,0.4386000256819518,0.34275370507244696,0.4571419718658982
Acyclovir*,2015,45035401.019999996,63673298.459,1183856,9551156.060000002,15685128.603,368845,0.4386000256819518,0.34275370507244696,0.4571419718658982
Acyclovir*,2016,43837257.72,64763403.86,1239354,9551156.060000002,15685128.603,368845,0.4386000256819518,0.34275370507244696,0.4571419718658982
Acyclovir*,2017,31327616.39,61447226.491000004,1175695,9551156.060000002,15685128.603,368845,0.4386000256819518,0.34275370507244696,0.4571419718658982
Aczone,2013,1339138.84,226310.001,4687,4627387.59,480814.999,6048,3.4554950179773734,2.1245857314100762,1.2903776402816298
Aczone,2014,2393144.43,362133.001,7356,4627387.59,480814.999,6048,3.4554950179773734,2.1245857314100762,1.2903776402816298
Aczone,2015,3240162.32,437769,8757,4627387.59,480814.999,6048,3.4554950179773734,2.1245857314100762,1.2903776402816298
Aczone,2016,4701292.28,598688,10326,4627387.59,480814.999,6048,3.4554950179773734,2.1245857314100762,1.2903776402816298
Aczone,2017,5966526.43,707125,10735,4627387.59,480814.999,6048,3.4554950179773734,2.1245857314100762,1.2903776402816298
Adagen,2013,7066471.45,3442.5,175,4110666.6900000004,-132,-14,0.5817141863638322,-0.038344226579520746,-0.07999999999999996
Adagen,2014,12161888.56,4484.7,276,4110666.6900000004,-132,-14,0.5817141863638322,-0.038344226579520746,-0.07999999999999996
Adagen,2015,12349482.58,4531.5,247,4110666.6900000004,-132,-14,0.5817141863638322,-0.038344226579520746,-0.07999999999999996
Adagen,2016,12741092.03,4075.9,188,4110666.6900000004,-132,-14,0.5817141863638322,-0.038344226579520746,-0.07999999999999996
Adagen,2017,11177138.14,3310.5,161,4110666.6900000004,-132,-14,0.5817141863638322,-0.038344226579520746,-0.07999999999999996
Adapalene,2013,5146389.62,1537544.03,34027,3591512.840000001,1182018.97,25993,0.6978703722785762,0.7687708104203039,0.7638933787874336
Adapalene,2014,6732346.8100000005,1984270.695,44105,3591512.840000001,1182018.97,25993,0.6978703722785762,0.7687708104203039,0.7638933787874336
Adapalene,2015,8349955.82,2470739.001,54535,3591512.840000001,1182018.97,25993,0.6978703722785762,0.7687708104203039,0.7638933787874336
Adapalene,2016,9438561.62,2867803,63383,3591512.840000001,1182018.97,25993,0.6978703722785762,0.7687708104203039,0.7638933787874336
Adapalene,2017,8737902.46,2719563,60020,3591512.840000001,1182018.97,25993,0.6978703722785762,0.7687708104203039,0.7638933787874336
Adcetris,2013,7404500.6,1679.52,643,20143312.72,2106.793,1070,2.720414759639563,1.2544018529103553,1.6640746500777603
Adcetris,2014,9814647.38,2369.89,773,20143312.72,2106.793,1070,2.720414759639563,1.2544018529103553,1.6640746500777603
Adcetris,2015,16631950.29,2785.156,1128,20143312.72,2106.793,1070,2.720414759639563,1.2544018529103553,1.6640746500777603
Adcetris,2016,21549137.71,4297.44,1371,20143312.72,2106.793,1070,2.720414759639563,1.2544018529103553,1.6640746500777603
Adcetris,2017,27547813.32,3786.313,1713,20143312.72,2106.793,1070,2.720414759639563,1.2544018529103553,1.6640746500777603
Adcirca,2013,16270167.26,597616.88,11063,42820871.49,419243.29799999995,8857,2.631864246120848,0.7015251945360044,0.8005965832052788
Adcirca,2014,21708202.25,656697.988,12710,42820871.49,419243.29799999995,8857,2.631864246120848,0.7015251945360044,0.8005965832052788
Adcirca,2015,32663944.58,785574.571,15230,42820871.49,419243.29799999995,8857,2.631864246120848,0.7015251945360044,0.8005965832052788
Adcirca,2016,51566476.88,932995.905,18057,42820871.49,419243.29799999995,8857,2.631864246120848,0.7015251945360044,0.8005965832052788
Adcirca,2017,59091038.75,1016860.178,19920,42820871.49,419243.29799999995,8857,2.631864246120848,0.7015251945360044,0.8005965832052788
Adderall XR,2013,377512240.4,51845197.01,1519701,3393032.600000024,3508165.789999999,113386,0.008987874396880091,0.0676661675974215,0.07461072934741764
Adderall XR,2014,399346957.4,54756981.59,1612001,3393032.600000024,3508165.789999999,113386,0.008987874396880091,0.0676661675974215,0.07461072934741764
Adderall XR,2015,449228647.3,61848511.01,1813532,3393032.600000024,3508165.789999999,113386,0.008987874396880091,0.0676661675974215,0.07461072934741764
Adderall XR,2016,431152306.3,60765330.99,1778466,3393032.600000024,3508165.789999999,113386,0.008987874396880091,0.0676661675974215,0.07461072934741764
Adderall XR,2017,380905273,55353362.8,1633087,3393032.600000024,3508165.789999999,113386,0.008987874396880091,0.0676661675974215,0.07461072934741764
Adefovir Dipivoxil,2013,886816.16,29995,1011,1177834.35,48839,1620,1.3281606753760555,1.628238039673279,1.602373887240356
Adefovir Dipivoxil,2014,3055503.74,107778,3660,1177834.35,48839,1620,1.3281606753760555,1.628238039673279,1.602373887240356
Adefovir Dipivoxil,2015,3109006.07,113599,3770,1177834.35,48839,1620,1.3281606753760555,1.628238039673279,1.602373887240356
Adefovir Dipivoxil,2016,2674674.27,97032,3189,1177834.35,48839,1620,1.3281606753760555,1.628238039673279,1.602373887240356
Adefovir Dipivoxil,2017,2064650.51,78834,2631,1177834.35,48839,1620,1.3281606753760555,1.628238039673279,1.602373887240356
Adempas,2013,138855.81,1620,18,31413899.03,296322,3503,226.23395470452408,182.9148148148148,194.61111111111111
Adempas,2014,4890898.88,56719,673,31413899.03,296322,3503,226.23395470452408,182.9148148148148,194.61111111111111
Adempas,2015,11656949.08,125075,1474,31413899.03,296322,3503,226.23395470452408,182.9148148148148,194.61111111111111
Adempas,2016,21044375.96,213520,2578,31413899.03,296322,3503,226.23395470452408,182.9148148148148,194.61111111111111
Adempas,2017,31552754.84,297942,3521,31413899.03,296322,3503,226.23395470452408,182.9148148148148,194.61111111111111
Adenocard,2013,31666.41,929,214,133005.03,699.634,75,4.200192885773917,0.7531044133476856,0.35046728971962615
Adenocard,2014,25405.12,1391.01,307,133005.03,699.634,75,4.200192885773917,0.7531044133476856,0.35046728971962615
Adenocard,2015,32644.32,2086.636,348,133005.03,699.634,75,4.200192885773917,0.7531044133476856,0.35046728971962615
Adenocard,2016,35499.63,1904.994,329,133005.03,699.634,75,4.200192885773917,0.7531044133476856,0.35046728971962615
Adenocard,2017,164671.44,1628.634,289,133005.03,699.634,75,4.200192885773917,0.7531044133476856,0.35046728971962615
Adenoscan,2013,1604360.95,139001.068,6634,-1404123.45,-107951.956,-5183,-0.8751917391158143,-0.7766268098026412,-0.7812782634911064
Adenoscan,2014,798042.28,143153.611,4189,-1404123.45,-107951.956,-5183,-0.8751917391158143,-0.7766268098026412,-0.7812782634911064
Adenoscan,2015,423011.69,73694.751,3111,-1404123.45,-107951.956,-5183,-0.8751917391158143,-0.7766268098026412,-0.7812782634911064
Adenoscan,2016,493877.87,56087.827,2988,-1404123.45,-107951.956,-5183,-0.8751917391158143,-0.7766268098026412,-0.7812782634911064
Adenoscan,2017,200237.5,31049.112,1451,-1404123.45,-107951.956,-5183,-0.8751917391158143,-0.7766268098026412,-0.7812782634911064
Adenosine,2013,219063.95,12319.114,1361,1178614.28,108322.08799999999,6846,5.38022928920984,8.793009627153381,5.030124908155768
Adenosine,2014,642769.9299999999,55158.577000000005,3170,1178614.28,108322.08799999999,6846,5.38022928920984,8.793009627153381,5.030124908155768
Adenosine,2015,457150.04000000004,75132.74799999999,5003,1178614.28,108322.08799999999,6846,5.38022928920984,8.793009627153381,5.030124908155768
Adenosine,2016,846571.5499999999,108418.85,7143,1178614.28,108322.08799999999,6846,5.38022928920984,8.793009627153381,5.030124908155768
Adenosine,2017,1397678.23,120641.20199999999,8207,1178614.28,108322.08799999999,6846,5.38022928920984,8.793009627153381,5.030124908155768
Adrenalin,2013,56.38,39.1,12,646080.38,18543.779000000002,8461,11459.389499822631,474.26544757033247,705.0833333333334
Adrenalin,2014,70187.98,5759.25,1756,646080.38,18543.779000000002,8461,11459.389499822631,474.26544757033247,705.0833333333334
Adrenalin,2015,204567.12,21809.484,4993,646080.38,18543.779000000002,8461,11459.389499822631,474.26544757033247,705.0833333333334
Adrenalin,2016,332042.94,24954.481,6271,646080.38,18543.779000000002,8461,11459.389499822631,474.26544757033247,705.0833333333334
Adrenalin,2017,646136.76,18582.879,8473,646080.38,18543.779000000002,8461,11459.389499822631,474.26544757033247,705.0833333333334
Adriamycin,2013,87246.01,20731.5,578,-82633.90999999999,-17866.5,-504,-0.9471368375470695,-0.8618045003979451,-0.8719723183391004
Adriamycin,2014,9866.42,4409.01,122,-82633.90999999999,-17866.5,-504,-0.9471368375470695,-0.8618045003979451,-0.8719723183391004
Adriamycin,2015,8763.23,3908.4,102,-82633.90999999999,-17866.5,-504,-0.9471368375470695,-0.8618045003979451,-0.8719723183391004
Adriamycin,2016,3270.63,2675.2,53,-82633.90999999999,-17866.5,-504,-0.9471368375470695,-0.8618045003979451,-0.8719723183391004
Adriamycin,2017,4612.1,2865,74,-82633.90999999999,-17866.5,-504,-0.9471368375470695,-0.8618045003979451,-0.8719723183391004
Adrucil,2013,383632.02,482340.582,7872,376983,-37614.35399999999,-1574,0.9826682350446139,-0.07798297593794423,-0.19994918699186992
Adrucil,2014,216927.43,569755.195,7387,376983,-37614.35399999999,-1574,0.9826682350446139,-0.07798297593794423,-0.19994918699186992
Adrucil,2015,486926.04,667806.053,6537,376983,-37614.35399999999,-1574,0.9826682350446139,-0.07798297593794423,-0.19994918699186992
Adrucil,2016,602382.45,512618.724,7161,376983,-37614.35399999999,-1574,0.9826682350446139,-0.07798297593794423,-0.19994918699186992
Adrucil,2017,760615.02,444726.228,6298,376983,-37614.35399999999,-1574,0.9826682350446139,-0.07798297593794423,-0.19994918699186992
Advair Diskus,2013,580241321,125291442,2077418,-71309326.60000002,-43165436.34,-733047,-0.12289598141184432,-0.34452022940242,-0.3528644692594365
Advair Diskus,2014,546195059.8,109589612.9,1801467,-71309326.60000002,-43165436.34,-733047,-0.12289598141184432,-0.34452022940242,-0.3528644692594365
Advair Diskus,2015,582961847.7,107296595.1,1767508,-71309326.60000002,-43165436.34,-733047,-0.12289598141184432,-0.34452022940242,-0.3528644692594365
Advair Diskus,2016,566718479.5,96441983.91,1570424,-71309326.60000002,-43165436.34,-733047,-0.12289598141184432,-0.34452022940242,-0.3528644692594365
Advair Diskus,2017,508931994.4,82126005.66,1344371,-71309326.60000002,-43165436.34,-733047,-0.12289598141184432,-0.34452022940242,-0.3528644692594365
Advair HFA,2013,95046957.86,3947839.608,329133,24409777.739999995,-143818.8080000002,-11391,0.2568180853926385,-0.03642974950364297,-0.03460910938739048
Advair HFA,2014,104142024.2,4081425.717,338762,24409777.739999995,-143818.8080000002,-11391,0.2568180853926385,-0.03642974950364297,-0.03460910938739048
Advair HFA,2015,111434917.9,4129826.91,341353,24409777.739999995,-143818.8080000002,-11391,0.2568180853926385,-0.03642974950364297,-0.03460910938739048
Advair HFA,2016,128030807.3,4342403.32,356266,24409777.739999995,-143818.8080000002,-11391,0.2568180853926385,-0.03642974950364297,-0.03460910938739048
Advair HFA,2017,119456735.6,3804020.8,317742,24409777.739999995,-143818.8080000002,-11391,0.2568180853926385,-0.03642974950364297,-0.03460910938739048
Aerochamber Plus Flow-Vu,2013,807254.2,17442,20125,-696216.71,-14423,-17315,-0.862450402859471,-0.8269120513702557,-0.8603726708074534
Aerochamber Plus Flow-Vu,2014,973639.64,21983,21363,-696216.71,-14423,-17315,-0.862450402859471,-0.8269120513702557,-0.8603726708074534
Aerochamber Plus Flow-Vu,2015,495745.69,12219,11673,-696216.71,-14423,-17315,-0.862450402859471,-0.8269120513702557,-0.8603726708074534
Aerochamber Plus Flow-Vu,2016,149258.46,4056,3884,-696216.71,-14423,-17315,-0.862450402859471,-0.8269120513702557,-0.8603726708074534
Aerochamber Plus Flow-Vu,2017,111037.49,3019,2810,-696216.71,-14423,-17315,-0.862450402859471,-0.8269120513702557,-0.8603726708074534
Afeditab Cr,2013,210801.37,248659,6669,-108148.51,-78013.065,-1812,-0.5130351382441205,-0.3137351352655645,-0.27170490328385066
Afeditab Cr,2014,305667.73,363487,9929,-108148.51,-78013.065,-1812,-0.5130351382441205,-0.3137351352655645,-0.27170490328385066
Afeditab Cr,2015,229729.62,292986,7763,-108148.51,-78013.065,-1812,-0.5130351382441205,-0.3137351352655645,-0.27170490328385066
Afeditab Cr,2016,132247.9,203280,5610,-108148.51,-78013.065,-1812,-0.5130351382441205,-0.3137351352655645,-0.27170490328385066
Afeditab Cr,2017,102652.86,170645.935,4857,-108148.51,-78013.065,-1812,-0.5130351382441205,-0.3137351352655645,-0.27170490328385066
Afinitor,2013,55448479.86,196550.178,7018,62466391.54000001,59947.821999999986,2255,1.1265663494782778,0.30500009010421736,0.32131661442006276
Afinitor,2014,74720456.07,228024,8146,62466391.54000001,59947.821999999986,2255,1.1265663494782778,0.30500009010421736,0.32131661442006276
Afinitor,2015,99932642.29,271018,9758,62466391.54000001,59947.821999999986,2255,1.1265663494782778,0.30500009010421736,0.32131661442006276
Afinitor,2016,100940557.3,248453,8897,62466391.54000001,59947.821999999986,2255,1.1265663494782778,0.30500009010421736,0.32131661442006276
Afinitor,2017,117914871.4,256498,9273,62466391.54000001,59947.821999999986,2255,1.1265663494782778,0.30500009010421736,0.32131661442006276
Afinitor Disperz,2013,367534.62,1257.001,38,25996188.77,57167.999,1466,70.73126545194573,45.47967662714668,38.578947368421055
Afinitor Disperz,2014,3827613.25,12072.012,333,25996188.77,57167.999,1466,70.73126545194573,45.47967662714668,38.578947368421055
Afinitor Disperz,2015,8270418.53,22888,678,25996188.77,57167.999,1466,70.73126545194573,45.47967662714668,38.578947368421055
Afinitor Disperz,2016,15703799.87,38929,1045,25996188.77,57167.999,1466,70.73126545194573,45.47967662714668,38.578947368421055
Afinitor Disperz,2017,26363723.39,58425,1504,25996188.77,57167.999,1466,70.73126545194573,45.47967662714668,38.578947368421055
Afrin,2013,403,806,58,5,274,3,0.012406947890818865,0.3399503722084367,0.051724137931034475
Afrin,2014,604.6,1205,97,5,274,3,0.012406947890818865,0.3399503722084367,0.051724137931034475
Afrin,2015,417.82,1067,71,5,274,3,0.012406947890818865,0.3399503722084367,0.051724137931034475
