Brand Name,Year,brandspend,branddose,brandclaims,brandbens,nomchngspend,nomchngdose,nomchngclaims,nomchngbens,perchngspend,perchngdose,perchngclaims,perchngbens
Balziva,2015,91524.3,101005,2837,481,-83810.84999999999,-56197,-2020,-285,-0.5800942413443044,-0.39963163658602496,-0.48313800526189904,-0.4148471615720524
Balziva,2016,72751.49,91306,2437,446,-83810.84999999999,-56197,-2020,-285,-0.5800942413443044,-0.39963163658602496,-0.48313800526189904,-0.4148471615720524
Balziva,2017,60667.14,84425,2161,402,-83810.84999999999,-56197,-2020,-285,-0.5800942413443044,-0.39963163658602496,-0.48313800526189904,-0.4148471615720524
Banzel,2013,26222669.52,3659974,19191,1842,49629126.02000001,2520456,7377,504,1.89260387780687,0.6886540724059789,0.38439893700171957,0.2736156351791531
Banzel,2014,35677287.93,4521483,21666,2052,49629126.02000001,2520456,7377,504,1.89260387780687,0.6886540724059789,0.38439893700171957,0.2736156351791531
Banzel,2015,47930643.02,5176076,23604,2149,49629126.02000001,2520456,7377,504,1.89260387780687,0.6886540724059789,0.38439893700171957,0.2736156351791531
Banzel,2016,61751056.6,5635560.5,24884,2249,49629126.02000001,2520456,7377,504,1.89260387780687,0.6886540724059789,0.38439893700171957,0.2736156351791531
Banzel,2017,75851795.54,6180430,26568,2346,49629126.02000001,2520456,7377,504,1.89260387780687,0.6886540724059789,0.38439893700171957,0.2736156351791531
Baraclude,2013,67371799.32,2004108,58691,7851,-59749207.17999999,-1755665,-53829,-6986,-0.8868578215672331,-0.8760331279551801,-0.917159360038166,-0.8898229524901287
Baraclude,2014,73959913.94,1917724.5,55668,8477,-59749207.17999999,-1755665,-53829,-6986,-0.8868578215672331,-0.8760331279551801,-0.917159360038166,-0.8898229524901287
Baraclude,2015,23957036,664060.5,18734,3243,-59749207.17999999,-1755665,-53829,-6986,-0.8868578215672331,-0.8760331279551801,-0.917159360038166,-0.8898229524901287
Baraclude,2016,10961688.17,346323,7964,1553,-59749207.17999999,-1755665,-53829,-6986,-0.8868578215672331,-0.8760331279551801,-0.917159360038166,-0.8898229524901287
Baraclude,2017,7622592.14,248443,4862,865,-59749207.17999999,-1755665,-53829,-6986,-0.8868578215672331,-0.8760331279551801,-0.917159360038166,-0.8898229524901287
Bd Insulin Syringe Micro-Fine,2013,8470.41,32802,375,156,-5394.379999999999,-21169,-203,-80,-0.6368499281616827,-0.645356990427413,-0.5413333333333333,-0.5128205128205128
Bd Insulin Syringe Micro-Fine,2014,8712.76,32888,433,151,-5394.379999999999,-21169,-203,-80,-0.6368499281616827,-0.645356990427413,-0.5413333333333333,-0.5128205128205128
Bd Insulin Syringe Micro-Fine,2015,8073.89,30031,442,141,-5394.379999999999,-21169,-203,-80,-0.6368499281616827,-0.645356990427413,-0.5413333333333333,-0.5128205128205128
Bd Insulin Syringe Micro-Fine,2016,4014.99,15273,246,99,-5394.379999999999,-21169,-203,-80,-0.6368499281616827,-0.645356990427413,-0.5413333333333333,-0.5128205128205128
Bd Insulin Syringe Micro-Fine,2017,3076.03,11633,172,76,-5394.379999999999,-21169,-203,-80,-0.6368499281616827,-0.645356990427413,-0.5413333333333333,-0.5128205128205128
Bd Insulin Syringe Ult-Fine II,2013,29006.35,112091,1101,471,89733.5,324767,3012,1737,3.093581233074827,2.897351259244721,2.7356948228882834,3.6878980891719744
Bd Insulin Syringe Ult-Fine II,2014,19457.75,75909,742,341,89733.5,324767,3012,1737,3.093581233074827,2.897351259244721,2.7356948228882834,3.6878980891719744
Bd Insulin Syringe Ult-Fine II,2015,45654.58,178434,1550,1129,89733.5,324767,3012,1737,3.093581233074827,2.897351259244721,2.7356948228882834,3.6878980891719744
Bd Insulin Syringe Ult-Fine II,2016,126755.69,476004,4264,2577,89733.5,324767,3012,1737,3.093581233074827,2.897351259244721,2.7356948228882834,3.6878980891719744
Bd Insulin Syringe Ult-Fine II,2017,118739.85,436858,4113,2208,89733.5,324767,3012,1737,3.093581233074827,2.897351259244721,2.7356948228882834,3.6878980891719744
Bd Insulin Syringe Ultra-Fine,2013,854.31,3550,37,20,26927.51,97468,943,489,31.51960061336049,27.455774647887324,25.486486486486488,24.45
Bd Insulin Syringe Ultra-Fine,2014,2004.3,8145,88,40,26927.51,97468,943,489,31.51960061336049,27.455774647887324,25.486486486486488,24.45
Bd Insulin Syringe Ultra-Fine,2015,2023.97,8390,88,50,26927.51,97468,943,489,31.51960061336049,27.455774647887324,25.486486486486488,24.45
Bd Insulin Syringe Ultra-Fine,2016,6081.43,22270,240,133,26927.51,97468,943,489,31.51960061336049,27.455774647887324,25.486486486486488,24.45
Bd Insulin Syringe Ultra-Fine,2017,27781.82,101018,980,509,26927.51,97468,943,489,31.51960061336049,27.455774647887324,25.486486486486488,24.45
Bd Ultra-Fine Pen Needle,2013,17286352.1,57224345,278285,894286,8681187.169999998,15551376,74798,-755694,0.5021989092771052,0.27176153785595974,0.2687820040605854,-0.8450249696405848
Bd Ultra-Fine Pen Needle,2014,19556042.41,59873686,290934,957820,8681187.169999998,15551376,74798,-755694,0.5021989092771052,0.27176153785595974,0.2687820040605854,-0.8450249696405848
Bd Ultra-Fine Pen Needle,2015,20611941.95,62856635,303975,1009603,8681187.169999998,15551376,74798,-755694,0.5021989092771052,0.27176153785595974,0.2687820040605854,-0.8450249696405848
Bd Ultra-Fine Pen Needle,2016,22607265.51,68785550,332217,1089658,8681187.169999998,15551376,74798,-755694,0.5021989092771052,0.27176153785595974,0.2687820040605854,-0.8450249696405848
Bd Ultra-Fine Pen Needle,2017,25967539.27,72775721,353083,138592,8681187.169999998,15551376,74798,-755694,0.5021989092771052,0.27176153785595974,0.2687820040605854,-0.8450249696405848
Beconase Aq,2013,2257851.61,343499,10661,3928,-85960.25999999978,-148250,-4793,-1934,-0.03807170480968844,-0.4315878648846139,-0.44958259075133666,-0.4923625254582485
Beconase Aq,2014,2119576.33,311686,9611,3523,-85960.25999999978,-148250,-4793,-1934,-0.03807170480968844,-0.4315878648846139,-0.44958259075133666,-0.4923625254582485
Beconase Aq,2015,2185259.2,259223,7890,2847,-85960.25999999978,-148250,-4793,-1934,-0.03807170480968844,-0.4315878648846139,-0.44958259075133666,-0.4923625254582485
Beconase Aq,2016,2198755.21,215617,6480,2259,-85960.25999999978,-148250,-4793,-1934,-0.03807170480968844,-0.4315878648846139,-0.44958259075133666,-0.4923625254582485
Beconase Aq,2017,2171891.35,195249,5868,1994,-85960.25999999978,-148250,-4793,-1934,-0.03807170480968844,-0.4315878648846139,-0.44958259075133666,-0.4923625254582485
Belladonna-Opium,2013,560515.79,23360.42,969,535,-34625.75,-2814.4199999999983,-38,-33,-0.06177479852976131,-0.1204781420881987,-0.0392156862745098,-0.0616822429906542
Belladonna-Opium,2014,510410.06,23476.54,1053,565,-34625.75,-2814.4199999999983,-38,-33,-0.06177479852976131,-0.1204781420881987,-0.0392156862745098,-0.0616822429906542
Belladonna-Opium,2015,532707.34,20328.18,897,521,-34625.75,-2814.4199999999983,-38,-33,-0.06177479852976131,-0.1204781420881987,-0.0392156862745098,-0.0616822429906542
Belladonna-Opium,2016,556172.82,22424.36,1025,515,-34625.75,-2814.4199999999983,-38,-33,-0.06177479852976131,-0.1204781420881987,-0.0392156862745098,-0.0616822429906542
Belladonna-Opium,2017,525890.04,20546,931,502,-34625.75,-2814.4199999999983,-38,-33,-0.06177479852976131,-0.1204781420881987,-0.0392156862745098,-0.0616822429906542
Benazepril HCl,2013,37797041.19,192339153.15,3359698,855225,-11299767.2,14250813.580000013,-401385,-101506,-0.29895904134923634,0.07409210941511318,-0.11947055955624583,-0.11868923382735537
Benazepril HCl,2014,33194370.32,195361987.49,3245806,929388,-11299767.2,14250813.580000013,-401385,-101506,-0.29895904134923634,0.07409210941511318,-0.11947055955624583,-0.11868923382735537
Benazepril HCl,2015,28658330.4,206517821.31,3281015,846318,-11299767.2,14250813.580000013,-401385,-101506,-0.29895904134923634,0.07409210941511318,-0.11947055955624583,-0.11868923382735537
Benazepril HCl,2016,28570884.15,213048414.13,3224090,941373,-11299767.2,14250813.580000013,-401385,-101506,-0.29895904134923634,0.07409210941511318,-0.11947055955624583,-0.11868923382735537
Benazepril HCl,2017,26497273.99,206589966.73000002,2958313,753719,-11299767.2,14250813.580000013,-401385,-101506,-0.29895904134923634,0.07409210941511318,-0.11947055955624583,-0.11868923382735537
Benazepril-Hydrochlorothiazide,2013,21104603.14,36547366.5,602441,124737,11481347.32,-6227870.5,-173212,-8640,0.544021000718993,-0.17040545178542482,-0.28751695186748577,-0.06926573510666442
Benazepril-Hydrochlorothiazide,2014,41405641.25,35736375,561976,154434,11481347.32,-6227870.5,-173212,-8640,0.544021000718993,-0.17040545178542482,-0.28751695186748577,-0.06926573510666442
Benazepril-Hydrochlorothiazide,2015,39423066.65,32844648.715,510671,134846,11481347.32,-6227870.5,-173212,-8640,0.544021000718993,-0.17040545178542482,-0.28751695186748577,-0.06926573510666442
Benazepril-Hydrochlorothiazide,2016,33953914.27,30682635.6,457957,139210,11481347.32,-6227870.5,-173212,-8640,0.544021000718993,-0.17040545178542482,-0.28751695186748577,-0.06926573510666442
Benazepril-Hydrochlorothiazide,2017,32585950.46,30319496,429229,116097,11481347.32,-6227870.5,-173212,-8640,0.544021000718993,-0.17040545178542482,-0.28751695186748577,-0.06926573510666442
Benicar,2013,315416435.2,78930659.59,1716814,321395,-203373932.2,-64292301.52,-1415581,-233015,-0.6447791221501954,-0.8145415463897303,-0.8245395249572756,-0.7250112789558021
Benicar,2014,372764542.7,82319600.35,1728579,331041,-203373932.2,-64292301.52,-1415581,-233015,-0.6447791221501954,-0.8145415463897303,-0.8245395249572756,-0.7250112789558021
Benicar,2015,434163777.2,80351216.89,1654111,316815,-203373932.2,-64292301.52,-1415581,-233015,-0.6447791221501954,-0.8145415463897303,-0.8245395249572756,-0.7250112789558021
Benicar,2016,437580264.3,68215901.65,1369404,274306,-203373932.2,-64292301.52,-1415581,-233015,-0.6447791221501954,-0.8145415463897303,-0.8245395249572756,-0.7250112789558021
Benicar,2017,112042503,14638358.07,301233,88380,-203373932.2,-64292301.52,-1415581,-233015,-0.6447791221501954,-0.8145415463897303,-0.8245395249572756,-0.7250112789558021
Benicar HCT,2013,210452851.2,49131864,1069270,200053,-143123687.58999997,-40961453,-896582,-149189,-0.6800748327899108,-0.83370443669713,-0.8384991629803511,-0.7457473769451095
Benicar HCT,2014,239769185.9,49402847.86,1039771,197899,-143123687.58999997,-40961453,-896582,-149189,-0.6800748327899108,-0.83370443669713,-0.8384991629803511,-0.7457473769451095
Benicar HCT,2015,268101180.9,46292726,950776,183843,-143123687.58999997,-40961453,-896582,-149189,-0.6800748327899108,-0.83370443669713,-0.8384991629803511,-0.7457473769451095
Benicar HCT,2016,267075036.7,38807120.7,780230,158083,-143123687.58999997,-40961453,-896582,-149189,-0.6800748327899108,-0.83370443669713,-0.8384991629803511,-0.7457473769451095
Benicar HCT,2017,67329163.61,8170411,172688,50864,-143123687.58999997,-40961453,-896582,-149189,-0.6800748327899108,-0.83370443669713,-0.8384991629803511,-0.7457473769451095
Benlysta,2013,3934644.06,6487,1432,188,7663295.51,10688,2703,276,1.9476464435260759,1.6476028981039001,1.8875698324022345,1.4680851063829787
Benlysta,2014,5716590.6,8541,2125,263,7663295.51,10688,2703,276,1.9476464435260759,1.6476028981039001,1.8875698324022345,1.4680851063829787
Benlysta,2015,6812881.61,8447.217,2606,306,7663295.51,10688,2703,276,1.9476464435260759,1.6476028981039001,1.8875698324022345,1.4680851063829787
Benlysta,2016,8612441.1,10388,3182,388,7663295.51,10688,2703,276,1.9476464435260759,1.6476028981039001,1.8875698324022345,1.4680851063829787
Benlysta,2017,11597939.57,17175,4135,464,7663295.51,10688,2703,276,1.9476464435260759,1.6476028981039001,1.8875698324022345,1.4680851063829787
Bentyl,2013,61195.91,131963,1088,418,10733.809999999998,12643,2,36,0.1754007743327944,0.09580715806703394,0.001838235294117647,0.0861244019138756
Bentyl,2014,71851.66,138569,1131,452,10733.809999999998,12643,2,36,0.1754007743327944,0.09580715806703394,0.001838235294117647,0.0861244019138756
Bentyl,2015,87431.83,152214,1227,394,10733.809999999998,12643,2,36,0.1754007743327944,0.09580715806703394,0.001838235294117647,0.0861244019138756
Bentyl,2016,81125.32,142202,1107,324,10733.809999999998,12643,2,36,0.1754007743327944,0.09580715806703394,0.001838235294117647,0.0861244019138756
Bentyl,2017,71929.72,144606,1090,454,10733.809999999998,12643,2,36,0.1754007743327944,0.09580715806703394,0.001838235294117647,0.0861244019138756
Benzaclin,2013,103007.73,13810,259,235,-3232.1900000000023,-2360,-33,-120,-0.031378130553891465,-0.17089065894279507,-0.1274131274131274,-0.5106382978723404
Benzaclin,2014,172416.25,22030,419,434,-3232.1900000000023,-2360,-33,-120,-0.031378130553891465,-0.17089065894279507,-0.1274131274131274,-0.5106382978723404
Benzaclin,2015,222952.81,25720,498,391,-3232.1900000000023,-2360,-33,-120,-0.031378130553891465,-0.17089065894279507,-0.1274131274131274,-0.5106382978723404
Benzaclin,2016,205420.15,24081,461,348,-3232.1900000000023,-2360,-33,-120,-0.031378130553891465,-0.17089065894279507,-0.1274131274131274,-0.5106382978723404
Benzaclin,2017,99775.54,11450,226,115,-3232.1900000000023,-2360,-33,-120,-0.031378130553891465,-0.17089065894279507,-0.1274131274131274,-0.5106382978723404
Benzonatate,2013,1441210.87,5040106.8,122012,91813,-1188820.03,-4388966.8,-99819,-75376,-0.8248758420757678,-0.8708082931893427,-0.8181080549454152,-0.8209730648165292
Benzonatate,2014,130654.83,651896,19311,14168,-1188820.03,-4388966.8,-99819,-75376,-0.8248758420757678,-0.8708082931893427,-0.8181080549454152,-0.8209730648165292
Benzonatate,2015,265587.55,669956,21225,16391,-1188820.03,-4388966.8,-99819,-75376,-0.8248758420757678,-0.8708082931893427,-0.8181080549454152,-0.8209730648165292
Benzonatate,2016,332969.72,832536,27290,20469,-1188820.03,-4388966.8,-99819,-75376,-0.8248758420757678,-0.8708082931893427,-0.8181080549454152,-0.8209730648165292
Benzonatate,2017,252390.84,651140,22193,16437,-1188820.03,-4388966.8,-99819,-75376,-0.8248758420757678,-0.8708082931893427,-0.8181080549454152,-0.8209730648165292
Benztropine Mesylate*,2013,1426172.86,4914530.5600000005,97781,39505,22561552.95,103902572.75999999,1962946,429478,15.81964822272666,21.141912028317915,20.07492253096205,10.871484622199722
Benztropine Mesylate*,2014,3657643.76,17407407.5,336996,84573,22561552.95,103902572.75999999,1962946,429478,15.81964822272666,21.141912028317915,20.07492253096205,10.871484622199722
Benztropine Mesylate*,2015,4617835.46,22283360.93,418335,106820,22561552.95,103902572.75999999,1962946,429478,15.81964822272666,21.141912028317915,20.07492253096205,10.871484622199722
Benztropine Mesylate*,2016,4227215.08,20489942.655,386015,83775,22561552.95,103902572.75999999,1962946,429478,15.81964822272666,21.141912028317915,20.07492253096205,10.871484622199722
Benztropine Mesylate*,2017,23987725.81,108817103.32,2060727,468983,22561552.95,103902572.75999999,1962946,429478,15.81964822272666,21.141912028317915,20.07492253096205,10.871484622199722
Bepreve,2013,2497020.53,91049,11798,7704,10698093.610000001,267168.6,36805,12191,4.284343473139167,2.93433865281332,3.1195965417867435,1.5824247144340602
Bepreve,2014,10857785.38,354979,47219,21433,10698093.610000001,267168.6,36805,12191,4.284343473139167,2.93433865281332,3.1195965417867435,1.5824247144340602
Bepreve,2015,11788661.77,348821,47417,20174,10698093.610000001,267168.6,36805,12191,4.284343473139167,2.93433865281332,3.1195965417867435,1.5824247144340602
Bepreve,2016,11747829.66,347011,47314,19575,10698093.610000001,267168.6,36805,12191,4.284343473139167,2.93433865281332,3.1195965417867435,1.5824247144340602
Bepreve,2017,13195114.14,358217.6,48603,19895,10698093.610000001,267168.6,36805,12191,4.284343473139167,2.93433865281332,3.1195965417867435,1.5824247144340602
Berinert,2013,22115694.89,10175,525,72,31116635.21,8203,369,61,1.4069933305179543,0.8061916461916462,0.7028571428571428,0.8472222222222222
Berinert,2014,25685310.87,10485,538,73,31116635.21,8203,369,61,1.4069933305179543,0.8061916461916462,0.7028571428571428,0.8472222222222222
Berinert,2015,35881386.57,13345,561,92,31116635.21,8203,369,61,1.4069933305179543,0.8061916461916462,0.7028571428571428,0.8472222222222222
Berinert,2016,44741957.03,15980,624,99,31116635.21,8203,369,61,1.4069933305179543,0.8061916461916462,0.7028571428571428,0.8472222222222222
Berinert,2017,53232330.1,18378,894,133,31116635.21,8203,369,61,1.4069933305179543,0.8061916461916462,0.7028571428571428,0.8472222222222222
Besivance,2013,31009873.51,1437344.8,284976,207510,6087878.48,-184032.40000000014,-37812,-28453,0.19632064858429021,-0.12803636260415743,-0.13268485767222504,-0.1371162835525999
Besivance,2014,37342322.15,1509411.42,299515,215885,6087878.48,-184032.40000000014,-37812,-28453,0.19632064858429021,-0.12803636260415743,-0.13268485767222504,-0.1371162835525999
Besivance,2015,37761747.75,1384053.6,274113,196997,6087878.48,-184032.40000000014,-37812,-28453,0.19632064858429021,-0.12803636260415743,-0.13268485767222504,-0.1371162835525999
Besivance,2016,35372083.65,1300186.87,257254,185634,6087878.48,-184032.40000000014,-37812,-28453,0.19632064858429021,-0.12803636260415743,-0.13268485767222504,-0.1371162835525999
Besivance,2017,37097751.99,1253312.4,247164,179057,6087878.48,-184032.40000000014,-37812,-28453,0.19632064858429021,-0.12803636260415743,-0.13268485767222504,-0.1371162835525999
Betadine,2013,1344.52,2491,83,52,549.45,-129,3,10,0.4086588522297921,-0.05178643115214773,0.03614457831325301,0.19230769230769232
Betadine,2014,1201.66,2102,69,48,549.45,-129,3,10,0.4086588522297921,-0.05178643115214773,0.03614457831325301,0.19230769230769232
Betadine,2015,1382.37,2883,84,41,549.45,-129,3,10,0.4086588522297921,-0.05178643115214773,0.03614457831325301,0.19230769230769232
Betadine,2016,1869.77,2948,102,61,549.45,-129,3,10,0.4086588522297921,-0.05178643115214773,0.03614457831325301,0.19230769230769232
Betadine,2017,1893.97,2362,86,62,549.45,-129,3,10,0.4086588522297921,-0.05178643115214773,0.03614457831325301,0.19230769230769232
